symbol,strategy,score,reasons,time,interval,entry_price,SL,TP,result,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
BTCUSDT,strategy_candlestick,1,Engulfing שורי,31/03/2024 0:55,5m,69722.08,69636.81533,69892.60934,TP Hit,69687.21,69760,69687.21,69722.08,38.24476,46.97047342,-46.1886156,-42.9629336,-3.225682,35.02664914,69717.5342,69779.2427,85.35208751,28.23454705,58.90777817,15.15240901,69621.97,54945.64441,69723.11257,-0.008665018,69749.42204,69706.746,69664.06996,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,31/03/2024 1:00,5m,69732.8,69647.18092,69904.03816,TP Hit,69722.07,69732.8,69680,69732.8,59.89222,50.17384941,-43.02034109,-42.9744151,-0.045925992,35.01276588,69721.35065,69775.67018,79.34813719,28.37944626,58.4715083,0.082474823,69624.7306,54945.85028,69721.59114,-0.008738762,69756.16207,69716.488,69676.81393,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 3:15,5m,69840.93,69736.50367,70049.78265,TP Hit,69722.96,69897,69722.95,69840.93,117.70859,75.69285112,-6.281004461,-26.81423178,20.53322731,18.39421955,69709.30545,69695.00655,351.7951515,76.5356482,71.04027019,217.3956605,69550.64,54950.44486,69673.88733,-0.005680214,69869.69958,69693.802,69517.90442,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 3:30,5m,69910.16,69793.20768,70144.06464,SL Hit,69857.29,69920,69803.51,69910.16,94.76072,76.22547782,32.07791216,-2.823667974,34.90158014,20.46680753,69812.32667,69735.69739,259.883836,117.7996823,75.17864198,89.40576989,69623.42724,54951.12548,69759.8921,-0.001146692,69973.71192,69843.77,69713.82808,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,31/03/2024 3:30,5m,69910.16,69793.20768,70144.06464,SL Hit,69857.29,69920,69803.51,69910.16,94.76072,76.22547782,32.07791216,-2.823667974,34.90158014,20.46680753,69812.32667,69735.69739,259.883836,117.7996823,75.17864198,89.40576989,69623.42724,54951.12548,69759.8921,-0.001146692,69973.71192,69843.77,69713.82808,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,31/03/2024 3:40,5m,69910,69795.26217,70139.47566,SL Hit,69897.28,69911.27,69840,69910,84.5103,74.07449725,46.86854175,13.97578117,32.89276058,20.94093498,69852.67188,69760.57789,78.07491557,124.3777612,75.18209436,61.63081337,69690.32838,54951.79575,69810.13505,0.002269256,69931.48346,69892.446,69853.40854,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 4:05,5m,70040,69914.40094,70291.19811,SL Hit,69938.19,70040,69938.19,70040,177.95544,80.15269464,67.73891757,44.08193064,23.65698692,23.15368559,69928.61396,69819.39642,230.2615618,50.40149911,75.87835493,249.2409199,69819.315,54953.59399,69906.65514,0.008980263,70049.47678,69934.346,69819.21522,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,31/03/2024 4:50,5m,70067.99,69957.05972,70289.85056,SL Hit,70003.65,70069.97,70003.65,70067.99,75.72573,67.81611253,72.07304911,66.69658271,5.376466398,31.6040111,70011.41114,69913.87366,119.1359904,40.06495533,73.50397775,155.0768874,69927.99,54956.27447,69997.29695,0.014531662,70083.948,70024.38,69964.812,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,31/03/2024 5:20,5m,70079.54,69977.00375,70284.6125,SL Hit,70079.47,70079.54,70056,70079.54,33.53962,60.67658015,66.4042067,65.9600998,0.444106904,35.16693032,70052.1515,69966.01354,222.273036,48.51277657,68.71868111,68.38279447,69969.87488,54957.268,70038.85857,0.014452653,70158.06852,70046.932,69935.79548,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,31/03/2024 6:20,5m,69881.53,69797.58334,70049.42332,SL Hit,69851.98,69881.54,69842.91,69881.53,30.15324,31.88978005,-10.59153369,17.24549794,-27.83703163,27.61500499,69915.52929,69955.95257,158.2744764,61.03153223,60.15011286,-90.12663455,70042.2675,54959.01133,69944.46733,0.004337163,69977.24124,69898.104,69818.96676,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 7:30,5m,70041.37,69976.79056,70170.52888,SL Hit,69968,70044.77,69967.99,70041.37,55.00747,74.82886398,1.308881703,-8.262841358,9.571723061,15.75986335,69954.77424,69942.21935,200.9856325,47.77379996,49.8513645,230.6405833,69807.61055,54960.27047,69937.21381,-0.00241359,70051.57082,69951.078,69850.58518,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 7:35,5m,70068.42,70001.9886,70201.28281,SL Hit,70041.37,70100,70041.36,70068.42,82.88018,77.89000735,11.1908323,-4.372106626,15.56293893,17.47889305,69983.18568,69951.9271,266.0248162,63.1488761,50.47912418,183.5965985,69817.09693,54960.56126,69955.61305,-0.001725979,70111.77641,69978.764,69845.75159,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 7:55,5m,70116.01,70046.14972,70255.73056,SL Hit,70100,70124.6,70062,70116.01,103.65426,83.62542767,39.02672251,16.89851259,22.12820991,23.63805409,70063.87871,69992.09396,63.19214756,83.86452566,49.82051738,78.11973969,69879.12372,54961.30228,70030.35352,0.002447832,70123.28407,70091.688,70060.09193,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 8:10,5m,70229.06,70141.15327,70404.87347,SL Hit,70099.99,70229.07,70049.99,70229.06,516.78252,87.79527084,55.33623855,32.35398701,22.98225154,29.27874532,70119.39258,70026.15972,195.5837815,65.53419927,61.71040696,187.1255286,69941.94599,54964.12226,70089.06248,0.005779163,70230.17189,70132.38,70034.58811,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 8:45,5m,70443.47,70319.32946,70691.75107,SL Hit,70224.17,70460,70224.16,70443.47,201.35677,85.72811429,88.53102139,65.13946582,23.39155557,44.04511857,70261.33466,70124.48162,355.3779025,94.45312758,76.11551796,240.4599791,70168.12102,54966.53254,70224.32524,0.013143227,70444.73695,70267.048,70089.35905,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,31/03/2024 9:30,5m,70265.02,70140.10849,70514.84301,SL Hit,70223.62,70265.03,70185.2,70265.02,54.9235,50.83442311,58.29806566,72.98333014,-14.68526448,42.8828582,70264.58679,70205.31286,94.72623371,66.97992059,74.18607372,-78.97998812,70423.27176,54968.55799,70282.04762,0.015836819,70299.74512,70252.382,70205.01888,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 11:20,5m,70401.5,70322.19508,70560.10985,SL Hit,70353.18,70470,70353.18,70401.5,87.36061,73.31166459,32.78044772,25.10413889,7.67630883,24.27593459,70329.41135,70278.65093,175.9791701,50.96176783,60.675057,233.3743777,70190.40439,54973.06313,70306.98114,0.004681705,70419.00159,70331.012,70243.02241,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,31/03/2024 11:30,5m,70411.23,70323.02633,70587.63735,SL Hit,70379.94,70465.04,70360,70411.23,110.66988,71.00480745,40.61421145,29.95010117,10.66411028,27.64262532,70359.34201,70296.04215,150.1185201,48.78344672,62.9429318,110.1656463,70222.94931,54973.69814,70335.34219,0.005552488,70445.63126,70370.572,70295.51274,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,31/03/2024 13:00,5m,70250.68,70184.42806,70383.18388,SL Hit,70225.31,70273.44,70222,70250.68,41.39445,47.57689982,-8.263179201,-3.989299774,-4.273879427,12.81988954,70252.59538,70267.20689,121.611087,29.61294571,48.45987019,-58.3838444,70295.706,54975.78723,70254.28495,-0.001128533,70318.99754,70258.192,70197.38646,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,31/03/2024 13:10,5m,70270,70206.00571,70397.98857,SL Hit,70232.63,70270,70232.63,70270,15.08907,54.75599266,-7.817799038,-5.676197642,-2.141601397,11.47649001,70253.2049,70264.96729,65.10760687,26.25630289,46.1157044,-2.321777701,70273.44,54975.93228,70254.59124,-0.001508122,70274.6858,70242.132,70209.5782,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 14:00,5m,70324.99,70268.56413,70437.84173,SL Hit,70267.13,70325,70267.12,70324.99,32.39706,63.33310571,5.183999069,-1.006010169,6.190009238,11.12935511,70285.21275,70272.20504,87.51062048,34.33498575,42.13569375,113.2759884,70182.00755,54977.12517,70275.85886,-0.000626078,70337.36531,70293.61,70249.85469,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 14:05,5m,70336.48,70282.61906,70444.20189,SL Hit,70325,70340,70320.48,70336.48,34.57904,65.58813303,9.531995022,1.101590869,8.430404153,12.01568281,70298.02956,70277.14926,101.9505714,39.00857286,40.52028705,134.3894326,70190.58709,54977.24837,70285.18867,-0.000210032,70356.47929,70305.504,70254.52871,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 14:10,5m,70382.01,70323.93015,70498.16969,SL Hit,70336.47,70400,70336.47,70382.01,39.9773,73.37449242,16.46194063,4.173660821,12.28827981,13.78590714,70319.02467,70285.21547,160.9145161,50.06167509,42.16383798,157.4983688,70202.54013,54977.39122,70299.53048,0.000387959,70399.77726,70319.32,70238.86274,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 14:15,5m,70426.47,70368.80089,70541.80821,SL Hit,70382.01,70426.47,70378,70426.47,71.27427,78.95453782,25.25045139,8.389018935,16.86143246,15.77334303,70345.886,70296.08121,215.5272522,65.5605734,42.61427812,160.4913482,70222.28611,54977.64664,70318.54952,0.001204953,70455.17763,70347.414,70239.65037,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,31/03/2024 14:50,5m,70408.93,70325.01089,70576.76821,SL Hit,70329.6,70410,70329.6,70408.93,34.38315,61.23141896,27.6171666,21.27601632,6.341150288,14.87728969,70363.64984,70322.34615,139.6124882,39.64035319,53.97849681,60.37711523,70327.85016,54978.93588,70357.13686,0.004208376,70432.64824,70362.842,70293.03576,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,31/03/2024 15:05,5m,70426.47,70342.62987,70594.15026,SL Hit,70426.46,70426.47,70413.07,70426.47,32.90215,61.90186057,33.93816426,26.16713469,7.771029561,16.1597116,70392.02337,70340.87114,150.0807596,43.07916115,51.57677387,124.3346112,70341.2244,54979.37469,70380.31114,0.005308411,70467.33238,70392.292,70317.25162,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 15:10,5m,70544.82,70446.51107,70741.43786,SL Hit,70426.46,70580,70426.46,70544.82,240.38651,75.63277679,45.1274562,29.959199,15.16825721,18.53157351,70430.22253,70356.55951,234.001792,65.17327316,58.85986145,219.0258821,70351.45387,54980.24248,70403.736,0.006048428,70552.3349,70435.334,70318.3331,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 16:10,5m,70682.92,70563.58168,70921.59663,SL Hit,70552.8,70705.97,70552.79,70682.92,141.79785,81.13637903,65.25978763,48.4753011,16.78448653,23.80542074,70552.68591,70451.10796,273.9598434,80.67713765,69.94104263,186.6954736,70353.90954,54983.20832,70517.14286,0.010013808,70696.56392,70559.584,70422.60408,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,31/03/2024 17:15,5m,70550,70422.03309,70805.93383,SL Hit,70533.47,70550,70450.27,70550,82.70686,43.37987227,31.12286826,52.48496862,-21.36210036,25.28014569,70565.13232,70546.60914,114.4931963,67.66222663,76.6490929,-84.5612311,70715.82541,54987.6495,70591.00676,0.011568694,70599.3446,70542.098,70484.8514,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,31/03/2024 17:25,5m,70667.14,70539.31605,70922.78791,SL Hit,70515.85,70679.84,70515.85,70667.14,74.66434,65.36456678,30.43527942,43.53743114,-13.10215171,23.72846079,70581.39568,70553.69737,215.1551653,65.48668262,80.73217704,77.78345204,70694.3575,54988.1173,70585.11057,0.009692521,70669.66758,70562.09,70454.51242,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,31/03/2024 19:30,5m,70530.27,70404.34791,70782.11418,SL Hit,70520.01,70559.4,70485.06,70530.27,58.06141,55.89545661,10.0693575,-9.192433641,19.26179114,23.93107262,70519.96049,70488.74569,213.132206,100.8404988,82.87844946,27.30882128,70397.11986,54994.1012,70496.02514,-0.003192255,70666.6221,70560.056,70453.4899,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,31/03/2024 20:35,5m,70484.02,70418.56658,70614.92684,SL Hit,70477.93,70484.03,70446.45,70484.02,28.27292,48.61474915,-0.203568011,0.614015863,-0.817583874,12.78000491,70485.78955,70487.02008,32.36113063,14.26815748,55.31341077,-51.35433107,70601.28904,54995.505,70485.35305,0.000115504,70502.21057,70486.03,70469.84943,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 21:35,5m,70969,70850.31992,71206.36015,SL Hit,70541.87,70969,70541.86,70969,304.47762,88.72137793,44.34325688,11.42494779,32.91830909,15.53187318,70627.07553,70533.96656,733.1257653,149.494965,83.37642384,275.4389717,70456.98471,54998.11344,70567.302,0.002125994,70974.01888,70607.456,70240.89312,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,31/03/2024 21:45,5m,71172,71011.30224,71493.39551,SL Hit,70947.99,71180,70909.36,71172,219.55602,90.20521151,108.3765541,40.29597609,68.080578,22.9000336,70823.47999,70612.44488,995.7551172,263.1363942,106.2950287,141.2763238,70541.86,55000.61398,70703.41124,0.007402459,71334.60756,70836.73,70338.85244,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,31/03/2024 21:45,5m,71172,71011.30224,71493.39551,SL Hit,70947.99,71180,70909.36,71172,219.55602,90.20521151,108.3765541,40.29597609,68.080578,22.9000336,70823.47999,70612.44488,995.7551172,263.1363942,106.2950287,141.2763238,70541.86,55000.61398,70703.41124,0.007402459,71334.60756,70836.73,70338.85244,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,31/03/2024 22:05,5m,70888.72,70664.03232,71338.09536,SL Hit,70691.99,70888.73,70656.3,70888.72,123.45881,56.20579926,110.6611541,85.44483619,25.21631789,24.51097342,70846.10101,70683.20708,675.3070595,240.9802824,136.5840443,-11.69215214,71215.6168,55003.1212,70817.90619,0.016822648,71274.09753,70936.444,70598.79047,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,01/04/2024 1:55,5m,70970,70830.14536,71249.70929,SL Hit,70932.49,70983.5,70931,70970,45.84859,54.54867425,28.44965233,22.68370637,5.765945955,10.81284599,70958.65633,70917.85795,75.30148656,41.05594646,92.32338933,10.49011449,70811.11851,55013.45595,70959.41457,0.00373104,71004.51674,70966.866,70929.21526,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,01/04/2024 2:05,5m,71072.01,70936.02038,71343.98923,SL Hit,70950,71090,70949.99,71072.01,63.91565,67.9700227,34.89056184,25.7796617,9.110900132,10.95033269,70985.37169,70931.99807,194.7109994,43.36326147,92.6630755,199.0470747,70841.36057,55013.84379,70975.95514,0.004553074,71075.9275,70978.572,70881.2165,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,01/04/2024 2:15,5m,71114.09,70988.49026,71365.28949,SL Hit,71061.2,71142,71016.96,71114.09,89.63193,71.55450227,47.74705697,32.44664608,15.3004109,12.85145101,71031.76907,70955.17925,251.3932388,59.48148396,94.11459061,137.1890869,70886.48955,55014.48056,71006.88486,0.005978422,71159.15662,71033.46,70907.76338,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,01/04/2024 2:20,5m,71118.99,70994.99265,71366.98469,SL Hit,71114.1,71118.99,71076.58,71118.99,62.05272,72.09813081,53.67200912,36.69171869,16.98029044,13.84748091,71053.57431,70967.78007,243.9551136,69.60098413,90.42140556,109.6032366,70917.15081,55014.71182,71024.92171,0.006861441,71185.23556,71063.258,70941.28044,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,01/04/2024 2:30,5m,71267.43,71133.93429,71534.42143,SL Hit,71094.99,71299,71094.99,71267.43,348.24129,81.19264053,70.56576751,46.52191569,24.04385182,16.97824485,71114.80367,70999.86273,284.0367028,102.9586145,95.853865,160.0073402,70967.87678,55016.23056,71072.29581,0.008887743,71273.35835,71131.34,70989.32165,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,01/04/2024 2:35,5m,71319.62,71186.45031,71585.95939,SL Hit,71267.44,71333,71221.12,71319.62,336.52891,83.91213979,85.50301407,54.31813536,31.18487871,19.36525653,71166.00775,71024.45944,368.2828247,127.1969859,96.99858893,172.8287102,71014.23403,55017.50003,71110.578,0.01042377,71367.16541,71183.024,70998.88259,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,01/04/2024 9:00,5m,69326.01,69021.91385,69934.2023,TP Hit,69167.47,69380,68888,69326.01,809.8668,18.4315426,-319.4039155,-195.4853022,-123.9186132,63.14941362,69621.01087,70156.99099,1445.086095,526.9143368,192.2435137,-96.82525298,69972.7284,55050.05542,69844.94914,-0.037878626,70217.67505,69495.132,68772.58895,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,01/04/2024 10:45,5m,69670.81,69506.26046,69999.90908,TP Hit,69568.31,69700,69555.78,69670.81,140.12286,55.7126164,-81.36636159,-118.8132032,37.44684166,46.29996722,69639.38118,69711.51448,185.8375074,50.29401363,135.6652995,-58.59208888,69780.7314,55063.74836,69651.87495,-0.02596739,69730.62475,69637.706,69544.78725,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,01/04/2024 11:35,5m,69474.99,69272.15747,69880.65505,TP Hit,69440.01,69475,69328.01,69474.99,133.58512,48.45923261,-95.00169359,-96.26944084,1.267747248,46.54415073,69456.15561,69576.76565,195.7646323,101.6025539,142.9079868,-30.42397119,69570.40069,55068.85304,69476.02295,-0.018454787,69518.10232,69420.22,69322.33768,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,01/04/2024 13:30,5m,69350.01,69228.3864,69593.25719,TP Hit,69327.23,69373.13,69293.01,69350.01,70.45859,36.40916238,-48.51490575,-42.74863685,-5.766268904,25.19256615,69383.34482,69451.8594,223.9470401,58.83512161,93.81831851,-100.8997553,69516.91438,55075.7332,69402.61219,-0.007766574,69495.99752,69384.024,69272.05048,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,01/04/2024 14:00,5m,69707.34,69572.77561,69976.46878,TP Hit,69554,69712.49,69532.12,69707.34,123.72627,77.90478812,16.59931593,-17.57519749,34.17451342,21.15476768,69549.21756,69492.11481,360.8165446,122.6803046,97.01845728,131.7025047,69308.46945,55077.21873,69497.04629,-0.00336659,69742.31427,69561.906,69381.49773,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,01/04/2024 14:00,5m,69707.34,69572.77561,69976.46878,TP Hit,69554,69712.49,69532.12,69707.34,123.72627,77.90478812,16.59931593,-17.57519749,34.17451342,21.15476768,69549.21756,69492.11481,360.8165446,122.6803046,97.01845728,131.7025047,69308.46945,55077.21873,69497.04629,-0.00336659,69742.31427,69561.906,69381.49773,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,01/04/2024 14:10,5m,69724,69574.99505,70022.0099,TP Hit,69619.15,69799.98,69619.14,69724,115.79736,70.58365381,38.06250748,0.220054074,37.84245341,23.26956458,69606.0255,69518.97238,273.085034,136.8147309,103.366629,121.0174759,69355.49745,55077.89071,69551.56829,7.84E-05,69772.86852,69636.326,69499.78348,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,01/04/2024 14:40,5m,69510.96,69365.67184,69801.53633,TP Hit,69469.99,69540,69440,69510.96,66.62494,43.5561829,16.73634865,21.55733486,-4.820986212,20.63332831,69544.62176,69530.71985,211.2625351,85.85831648,94.73581074,-102.1676168,69780.14963,55079.60887,69574.10029,0.005189608,69643.03927,69537.408,69431.77673,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,01/04/2024 15:20,5m,69712.6,69573.64474,69990.51051,TP Hit,69700.63,69714,69660.07,69712.6,77.58248,75.51245315,30.95488305,14.03378971,16.92109334,19.14127949,69610.89506,69551.85233,362.5672319,99.03950784,93.70357659,140.7852758,69407.0826,55081.55472,69568.338,0.003612308,69793.09362,69611.81,69430.52638,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,01/04/2024 15:55,5m,69841.13,69715.05347,70093.28306,TP Hit,69765.85,69841.13,69765.85,69841.13,65.77583,80.89748095,71.41154596,49.94292379,21.46862217,26.38370547,69753.82779,69641.08997,184.3524351,62.18232029,86.62094504,160.2346325,69554.2308,55083.12492,69722.68562,0.010468531,69858.12422,69765.948,69673.77178,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,01/04/2024 16:05,5m,69867.46,69739.56304,70123.25393,TP Hit,69823.3,69887.87,69800.01,69867.46,92.60021,79.31621238,80.87723094,60.17490023,20.70233071,29.65866131,69795.26376,69671.44175,149.7647274,58.39078148,87.28443731,138.2819656,69626.64648,55083.77105,69768.05876,0.012590134,69890.81636,69815.934,69741.05164,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,01/04/2024 16:05,5m,69867.46,69739.56304,70123.25393,TP Hit,69823.3,69887.87,69800.01,69867.46,92.60021,79.31621238,80.87723094,60.17490023,20.70233071,29.65866131,69795.26376,69671.44175,149.7647274,58.39078148,87.28443731,138.2819656,69626.64648,55083.77105,69768.05876,0.012590134,69890.81636,69815.934,69741.05164,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,01/04/2024 16:25,5m,70015.99,69859.43546,70329.09908,TP Hit,69721.99,70020,69721.99,70015.99,220.26623,75.80742244,79.35625786,67.57802486,11.778233,30.91842066,69825.84474,69712.19655,446.9480329,89.77179071,107.7973741,152.2596485,69654.22,55085.53722,69806.52457,0.014458834,70047.73602,69824.262,69600.78798,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,01/04/2024 16:35,5m,70020.12,69835.53926,70389.28148,TP Hit,69860,70070,69850,70020.12,272.77291,66.57404622,91.09150285,74.15325472,16.93824813,33.40469124,69880.81954,69746.3786,540.4381471,106.5539315,125.9029399,147.5262421,69676.67418,55087.48071,69847.52581,0.015790796,70135.89707,69865.678,69595.45893,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,01/04/2024 22:05,5m,69055,68870.53727,69423.92546,TP Hit,68975.88,69055,68975.87,69055,462.42683,83.01891245,95.59830042,45.97488259,49.62341784,22.15946499,68912.52643,68741.79928,261.9949965,119.1306997,136.166802,124.3269566,68585.18512,55134.22455,68852.89,0.010408774,69081.1115,68950.114,68819.1165,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,01/04/2024 22:10,5m,69060.61,68887.29357,69407.24286,TP Hit,69055,69120,69043.79,69060.61,458.09501,83.3180857,106.5037289,58.08065185,48.42307706,22.86633102,68949.54732,68766.32319,226.7736519,120.2879399,131.8841733,122.8194478,68660.3555,55135.68851,68892.04048,0.013002042,69104.68683,68991.3,68877.91317,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,01/04/2024 22:15,5m,69239.3,69067.99059,69581.91883,TP Hit,69060.61,69239.31,69054.46,69239.3,255.63663,90.03115136,128.0886233,72.08224613,56.00637712,24.16199472,69021.98549,68802.70602,425.4289509,153.0147164,135.6674466,151.3232977,68743.09151,55136.51582,68950.51533,0.015937911,69264.29048,69051.576,68838.86152,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,01/04/2024 22:20,5m,69488.63,69300.24898,69865.39204,TP Hit,69239.31,69540,69239.3,69488.63,410.49549,94.04417916,163.4297385,90.35174461,73.0779939,26.4748856,69138.64662,68855.4694,735.4303149,221.0946312,147.4554861,185.9353375,68842.33521,55137.86756,69035.16333,0.019654783,69531.59716,69163.882,68796.16684,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,01/04/2024 22:40,5m,69323.96,69119.22117,69733.43765,TP Hit,69231.99,69380,69220,69323.96,108.87856,65.93559191,184.4573124,145.0255637,39.43174871,31.69207898,69250.7287,68978.82274,331.4401993,183.7974882,151.079641,40.07569922,69540,55139.92779,69202.72933,0.031549495,69509.2861,69343.566,69177.8459,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,01/04/2024 22:55,5m,69648.01,69418.60237,70106.82526,TP Hit,69479.28,69816.24,69479.27,69648.01,290.87191,82.05578966,215.0133384,172.5527108,42.46062757,35.51519831,69407.42773,69090.42601,575.8797371,161.9589564,158.6121761,199.7895228,69220,55141.81298,69345.16895,0.037752826,69695.39387,69407.454,69119.51413,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,01/04/2024 23:45,5m,69616.95,69405.53839,70039.77321,TP Hit,69547.88,69652,69528.01,69616.95,137.26248,70.88424336,162.6458225,174.640821,-11.99499853,38.4479454,69518.33703,69319.66617,308.3702926,95.8306909,140.2531481,110.7720834,69329.06851,55145.50204,69504.75105,0.039242657,69666.48515,69512.3,69358.11485,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,02/04/2024 0:20,5m,69744,69556.36584,70119.26832,SL Hit,69691.67,69837.5,69673.13,69744,72.36032,66.1546868,157.9634117,164.2279943,-6.264582563,40.30823786,69677.43747,69479.27907,221.9327501,73.94498719,140.6678057,111.0676895,69410.44874,55147.6837,69645.21819,0.035741677,69795.19038,69684.224,69573.25762,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,02/04/2024 1:00,5m,69696.65,69503.06099,70083.82801,SL Hit,69585.99,69700,69577.96,69696.65,98.08444,57.21780393,92.87053042,124.1469849,-31.27645451,39.27486754,69660.57325,69571.38956,193.079209,65.78844172,130.4998508,-37.20264485,69886.22316,55149.75232,69678.13419,0.026780003,69736.6616,69640.122,69543.5824,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,02/04/2024 3:40,5m,69149.25,68951.96931,69543.81138,SL Hit,69115.99,69149.25,69040,69149.25,133.22486,20.58325152,-127.7645138,-61.91404523,-65.85046861,34.16193571,69301.46036,69530.03917,487.5280114,188.4068077,126.9478979,-134.9574789,69548.6304,55159.92963,69389.6699,-0.01254506,69503.11801,69259.354,69015.58999,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,02/04/2024 4:35,5m,69520,69307.41143,69945.17714,SL Hit,69360.01,69520.01,69360.01,69520,62.85876,64.52257916,-45.32543283,-65.29005645,19.96462363,20.5233411,69429.37037,69467.78184,222.0753634,66.35215564,125.8797258,52.44928517,69235.57637,55162.39865,69411.57895,-0.01564948,69533.85968,69422.822,69311.78432,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,02/04/2024 7:30,5m,66698.85,66304.82564,67486.89872,SL Hit,66659.92,66698.85,66558.45,66698.85,193.23686,50.58680968,-404.4315933,-482.2073337,77.77574036,63.92621895,66639.48295,67084.49945,445.8399128,131.096975,281.633841,12.95381708,66341.3708,55201.01859,66646.22038,-0.10806949,66788.57596,66565.656,66342.73604,
