symbol,strategy,score,reasons,time,interval,entry_price,SL,TP,result,cross_line_time,PnL_%,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-01-30 03:00:00,1h,43439.51,42958.23492346939,44402.060153061226,SL Hit,2024-01-30 23:25:00,-1.11,43162.02,43559.0,43157.15,43439.51,2487.03277,73.70857283402421,303.31023764191923,234.39085374698035,68.91938389493887,30.96752506009137,43178.44179033292,42726.21335549925,474.8946484313783,138.87762959073584,280.0495432019817,181.5132506546192,42314.14369990987,43339.6933537853,43094.213619047616,0.0767817435755729,43475.77132421569,43238.324,43000.87667578431
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-01-30 04:00:00,1h,43615.15,43115.81599489796,44613.81801020408,SL Hit,2024-01-30 14:10:00,-1.14,43439.51,43787.35,43439.51,43615.15,1837.02834,78.28801477357676,328.81888328830973,253.27645965524624,75.54242363306349,33.13040741076184,43287.61884274969,42794.593097383935,737.7946314178553,201.43560546919676,284.89171868755415,200.3458134634916,42413.73220391708,43340.0634097583,43192.77171428571,0.0837036587995396,43694.993315708925,43326.096,42957.19868429107
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-01-31 19:00:00,1h,43715.04,43278.66045918367,44587.79908163266,SL Hit,2024-01-31 19:15:00,-1.0,43474.81,43745.1,43432.01,43715.04,1913.45351,81.49035709401755,37.64943204472365,-56.93791593480573,94.58734797952938,26.133661958981783,43223.29048682995,43071.028756278574,1401.1005731226903,430.3280907190159,313.34121580301417,141.81645643994386,42426.584384,43334.60699215384,43043.40123809525,-0.0255696191375733,43947.94028656135,43247.39,42546.839713438654
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-01 21:00:00,1h,43218.94,42786.56982142857,44083.68035714286,SL Hit,2024-02-02 13:45:00,-1.0,42847.07,43285.13,42831.11,43218.94,1870.84384,79.94447841018666,47.76578942191554,-83.19302594752223,130.9588153694378,27.794028560236352,42774.9763914361,42581.88684328411,960.6892817488116,378.9575617924334,329.0416448868015,123.59227660529832,42120.03232418944,43310.48298557286,42607.01876190476,-0.0350864745829089,43313.19864087441,42832.85400000001,42352.5093591256
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-05 15:00:00,1h,43447.67,43130.28385204081,44082.442295918365,SL Hit,2024-02-05 15:00:00,-0.73,43255.35,43569.76,43219.05,43447.67,2642.99233,86.82205383572318,107.11607442622336,23.44003954531967,83.67603488090367,25.18749726907054,43171.70309199483,42951.5506408066,544.9683155011444,223.2932020751849,206.5570534757774,148.83262943102227,42694.51673189375,43294.59959238079,43062.13828571429,0.0043331273627531,43488.09215775057,43215.608,42943.12384224943
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-06 17:00:00,1h,43244.89,42911.68413265306,43911.30173469388,SL Hit,2024-02-07 03:30:00,-0.77,42942.79,43270.89,42897.97,43244.89,2151.59923,76.90724517940659,50.41071221590392,14.443760686032943,35.96695152987097,11.49306567649285,42967.703404843385,42866.15060160446,649.5177018830727,147.3788809711846,235.598230001154,147.1926278418817,42636.32616136889,43285.19073143482,42926.10276190476,0.0040057338281599,43261.82685094154,42937.06800000001,42612.30914905847
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-07 19:00:00,1h,43499.91,43160.70780612245,44178.31438775511,TP Hit,2024-02-07 20:15:00,1.56,43240.7,43710.0,43228.0,43499.91,4634.721,77.10244151984297,67.48144717376272,30.77571718071422,36.70572999304849,18.57727017586082,43193.30715300423,43065.79629936191,671.4882797401806,178.00829430018857,229.94928050900603,246.78905095138236,42884.92217464802,43282.78224425665,43116.40190476191,0.0098186292741596,43532.20013987009,43196.456,42860.71186012991
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-07 22:00:00,1h,44131.37,43736.92540816327,44920.25918367347,SL Hit,2024-02-07 19:00:00,-0.89,43615.47,44261.1,43615.47,44131.37,5364.35734,87.82363443356513,187.67364002579416,87.20005205486862,100.47358797092554,27.11772545579524,43571.33583017366,43225.14751720409,1159.9525677501224,377.6222228405056,260.9806958011248,154.97653495057443,43024.70355950785,43286.4031647132,43393.665523809526,0.0266245438313502,44207.66028387506,43627.684,43047.70771612494
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-08 02:00:00,1h,44676.01,44239.42604591837,45549.17790816327,TP Hit,2024-02-08 20:15:00,1.95,44349.6,44698.46,44331.1,44676.01,3531.43254,92.24954409167304,359.72694756419514,215.4976673988593,144.22928016533584,39.33773362206999,44141.130477515886,43536.04538520164,809.3246949356253,518.0010302474909,263.865356954809,111.6680628476052,43468.567035290725,43292.58387322937,43913.882,0.0677261829187301,44705.388347467815,44300.726,43896.06365253219
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-08 15:00:00,1h,44984.0,44676.490892857146,45599.01821428572,SL Hit,2024-02-08 02:00:00,-0.68,44689.21,45000.0,44684.87,44984.0,2206.39765,76.96503330229675,366.2280701703567,370.022440248226,-3.794370077869303,58.6908788355599,44742.6461769282,44276.58211003727,460.7801294440724,163.43666707026762,222.8518935188537,135.27249299745566,44606.0,43307.98004402431,44693.73733333333,0.1270743023018612,45009.04006472204,44778.65,44548.259935277965
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-08 16:00:00,1h,45077.99,44753.89081632653,45726.188367346935,SL Hit,2024-02-08 02:00:00,-0.72,44984.0,45241.4,44868.01,45077.99,4347.04013,79.96832854046656,375.6766022844968,371.1532726554801,4.523329629016644,59.65603904440093,44826.48213269616,44338.22887080364,616.8635010719881,196.6052552698044,233.6046154103641,171.92761271889134,44606.0,43312.64827810242,44750.31066666666,0.1272747628796326,45164.117750536,44855.686,44547.25424946401
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-08 17:00:00,1h,45432.3,45092.199107142864,46112.50178571429,SL Hit,2024-02-08 02:00:00,-0.75,45077.99,45467.14,44950.0,45432.3,4036.9942,87.39975769555183,407.0621291285133,378.33504395008674,28.72708517842659,60.84321121654063,44977.93659952212,44422.38818843413,1099.344241894796,288.0069917356089,253.8571428810524,178.0206038314263,44631.416,43317.82724916307,44850.29695238096,0.1290909854498426,45526.1641209474,44976.492,44426.8198790526
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-09 04:00:00,1h,46285.23,45766.170000000006,47323.35,TP Hit,2024-02-09 12:05:00,2.24,45492.01,46384.27,45441.4,46285.23,4790.56244,87.17881661680052,401.3175745944391,373.47329657393897,27.8442780205001,67.45141841406723,45565.18749402178,45014.742443318326,1553.6058781805768,333.117339501231,304.11094811721296,277.3656204593087,45241.65767913524,43346.292236513895,45441.2897142857,0.1238666843023983,46302.30893909029,45525.506,44748.70306090971
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-09 10:00:00,1h,46639.99,46182.4606122449,47555.0487755102,SL Hit,2024-02-09 04:00:00,-0.98,46202.01,46675.86,46201.53,46639.99,2562.74751,80.57003766350176,495.4135196110001,440.3696191720167,55.04390043898343,69.02556767688166,46176.708189243625,45484.01034616027,878.6232538237819,460.1987603920532,303.80191043919564,116.24115199538258,45818.033262113786,43367.106815799416,46012.02819047619,0.1413840957822981,46692.46762691189,46253.156,45813.84437308811
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-09 13:00:00,1h,47180.02,46692.375127551015,48155.30974489795,SL Hit,2024-02-09 04:00:00,-1.03,46779.53,47299.88,46677.75,47180.02,4364.43199,84.2978050249094,569.522918584822,488.1745465718395,81.34837201298251,70.89288827539384,46589.120017337154,45774.49539288346,1282.2523916613427,371.7539527530234,323.0162635695746,157.5115722871889,46239.91531435518,43385.82980002198,46391.2301904762,0.155285113513838,47305.83219583067,46664.706,46023.57980416933
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-09 14:00:00,1h,47323.99,46801.93375,48368.1025,SL Hit,2024-02-09 04:00:00,-1.1,47180.01,47699.0,47126.29,47323.99,6269.54291,85.98501216167901,608.2976719112194,512.1991716397156,96.09850027150378,71.90844082517722,46772.83751300287,45893.68728573858,1242.693509342498,466.3226067205061,340.8515304574621,161.5108199892183,46451.90825148414,43400.33861283852,46554.08990476191,0.1623108348814658,47510.45075467125,46889.104,46267.75724532875
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,2024-02-10 21:00:00,1h,47531.09,47224.95102040816,48143.36795918367,TP Hit,2024-02-10 21:30:00,1.29,47329.38,47660.0,47304.72,47531.09,1413.68092,70.70612332358523,139.41717956832144,161.4467985817253,-22.029619013403845,23.58037808709751,47327.16290453505,47163.59207653089,456.7529591402563,163.57600610431734,246.515372886523,221.3377664776035,47753.61418749874,43527.62602390049,47271.74123809524,0.0454749431364537,47560.46047957013,47332.084,47103.707520429874
