time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
2025-05-27 06:13:00,109000.0,109059.73,108947.35,109043.26,37.69879,85.70884501127533,142.08696628529287,84.62274364736984,57.46422263792303,35.24790355673781,108834.28965849202,108596.50228453478,586.0702779771818,156.7799205412508,106.70700909199836,182.86901398027905,108693.49,71972.7891948128,108766.26980952384,0.0104775480049302,109137.0411389886,108844.006,108550.97086101142,
2025-05-27 06:14:00,109043.26,109045.46,108920.87,108937.04,20.51147,68.08545089078282,147.86348803665896,97.27089252522768,50.5925955114313,36.906246725957935,108859.977243869,108622.69749341674,534.7787741867069,135.04949957360813,107.98436558542782,98.18787202134752,108754.08,71972.8343148057,108802.24485714284,0.0122874657778526,109155.87138709334,108888.482,108621.09261290664,
2025-05-27 06:15:00,108937.04,109020.0,108937.04,109002.45,17.88051,72.29504697860526,155.92209068474767,109.00113215713166,46.92095852761601,38.446136811662335,108895.59543290175,108651.90922469238,409.7425355624873,147.15096268290267,106.19691090075489,81.24819784521902,108815.21,71972.87371686977,108841.3880952381,0.0139910876011613,109152.23526778125,108947.364,108742.49273221874,
2025-05-27 06:16:00,109002.44,109082.11,108947.0,108987.76,36.29764,69.81334816258752,159.28706893400522,119.0583195125064,40.22874942149883,40.11671933413224,108918.63657467632,108677.74389971604,136.43646589381387,142.8039610785818,108.262131550701,72.78119778805555,108864.114,71972.95367152162,108872.5443809524,0.0154962130574777,109062.31823294691,108994.1,108925.8817670531,
2025-05-27 06:17:00,108987.76,109298.43,108943.64,109172.01,85.90029,80.0966667465419,174.80621634940326,130.20789887988576,44.5983174695175,42.3039671139704,108981.97993100726,108715.76436896868,317.5720846829936,166.98372429637004,125.87126501136476,118.67352608612956,108907.7132,71973.14382893479,108922.89019047616,0.0171049242367626,109187.2900423415,109028.504,108869.7179576585,
2025-05-27 06:18:00,109172.01,109207.34,109130.43,109130.44,24.02155,73.33315157313491,181.6568735398323,140.49769381187508,41.15917972795722,44.3349829095344,109019.09494825544,108747.66249443262,358.5276430431404,166.48314563354324,122.37403179626754,114.61121321149456,108947.0,71973.19694565103,108962.06085714286,0.0186052137058729,109225.20382152156,109045.94,108866.67617847842,
2025-05-27 06:19:00,109130.43,109199.14,109086.95,109186.04,32.72577,76.51593644860905,189.38936138371355,150.2760273262428,39.11333405747075,45.59189387485602,109060.83121119156,108781.38384101471,337.22631988994544,160.65803922269131,121.64660095367718,103.24009852182284,108943.64,71973.26941727052,109002.63295238095,0.0200317723749614,109264.35315994496,109095.74,108927.12684005502,
2025-05-27 06:20:00,109186.05,109186.05,108984.0,108987.48,61.14929,50.62298481332326,177.4497508752538,155.710772036045,21.73897883920881,45.41461002748987,109042.49340839368,108797.2373917059,351.04589080417645,126.41004349287746,127.3897008855576,6.614775710441116,109298.43,71973.40410981937,109012.65533333331,0.0209507685215674,109268.26894540207,109092.746,108917.22305459793,
2025-05-27 06:21:00,108987.48,108998.05,108943.82,108979.25,32.74836,49.78503540287002,165.41661157802446,157.6519399444409,7.764671633583561,44.77386035324431,109026.68255629524,108811.23836157468,359.3557713610353,87.98212342010328,122.16400796516032,-76.26226396353708,109292.1414,71973.47622765866,109018.53742857142,0.0214344286630723,109270.72188568053,109091.044,108911.36611431948,
2025-05-27 06:22:00,108979.26,108983.89,108944.63,108969.99,18.9415,48.69670190240462,153.36515929014422,156.79458381358157,-3.429424523437348,44.17887851287343,109012.50941722144,108823.45002606894,359.0714243519469,90.08181859564712,116.24229311050564,-72.74520075186467,109278.208544,71973.51792971737,109021.04295238091,0.0215471032408093,109230.17571217596,109050.63999999998,108871.104287824,
2025-05-27 06:23:00,108969.99,108969.99,108941.0,108945.5,4.46281,45.537404603204806,140.2217689302488,153.48002083691503,-13.258251906666231,43.57906266429109,108995.75706291608,108832.8384856021,349.34067642033915,94.81727717220949,110.0099864597556,-82.32625647637961,109264.83300224,71973.52774862878,109017.8478095238,0.0213202757309564,109188.32233821016,109013.652,108838.98166178985,
2025-05-27 06:24:00,108945.51,108964.03,108939.02,108939.03,2.36734,44.61967634401781,127.81014663765382,148.3460459970628,-20.53589935940897,42.99450071757348,108981.57529718704,108841.00706363271,75.58182073367061,94.60281864673854,103.938558855487,-78.61270326249789,109245.4030221056,71973.53295625011,109011.59152380952,0.0208225297064468,109002.04091036684,108964.25,108926.45908963316,
2025-05-27 06:25:00,108939.02,108949.36,108939.0,108939.01,1.64527,44.61634095309919,116.6278198085638,142.002400759363,-25.374580950799213,42.45139393338659,108970.93397289029,108848.5457510456,67.2368387815659,98.69386984394144,97.2543760800951,-71.07434362370651,109220.89238033714,71973.53657547524,109003.13266666669,0.0201240341199383,108988.1744193908,108954.556,108920.93758060924,
2025-05-27 06:26:00,108939.01,108953.84,108939.0,108953.83,1.43402,48.06820076459285,107.71986779365398,135.1458941662212,-27.42602637256724,41.98127406735218,108966.65797966773,108856.6445394267,46.44982886183425,100.62913382693938,91.36763493151662,-55.60446146162532,109192.70314230344,71973.53973126184,108994.88857142856,0.0193084568399385,108972.69691443093,108949.472,108926.24708556908,
2025-05-27 06:27:00,108953.83,108954.55,108916.11,108921.56,8.42065,41.336334557561706,96.93888125439116,127.5044915838552,-30.56561032946405,41.164569087339785,108955.3834847508,108861.6380363939,42.45446512690978,89.17903878154175,87.5870895792656,-69.15091555749426,109167.3328280731,71973.55824604548,108982.78142857144,0.0183538213446331,108961.01323256343,108939.786,108918.55876743654,
2025-05-27 06:28:00,108921.56,108940.0,108893.66,108902.92,11.67861,37.67868927938699,85.90057121647988,119.18370751038016,-33.28313629390027,40.035719025962536,108942.26761356308,108864.81357205592,69.90473821663181,79.32439018306158,84.64086889503209,-118.65686525910289,109137.18608870431,71973.58391123684,108969.348,0.0172777791818972,108966.2223691083,108931.27,108896.31763089167,
2025-05-27 06:29:00,108902.92,108956.53,108897.38,108897.38,12.60375,36.52598820316876,75.83146140084136,110.5132582884724,-34.68179688763104,39.15033164739159,108931.04571017232,108867.31868189778,85.20009639117052,30.40456409500256,82.82009254538652,-110.9240549792718,109103.09243628572,71973.61160534271,108955.50085714286,0.0161230207732261,108965.54004819556,108922.94,108880.3399518044,
2025-05-27 06:30:00,108897.39,108913.9,108882.48,108906.68,10.16423,40.21066232576006,67.82026184268761,101.97465899931544,-34.15439715662782,38.06566449189565,108924.95428262925,108870.34647559797,81.30047090278822,28.094874305135477,79.14865736357307,-128.19438104331908,109073.77189520572,71973.63394470827,108943.89438095236,0.01495042831548,108957.1242354514,108916.474,108875.8237645486,
2025-05-27 06:31:00,108906.67,108929.6,108884.25,108922.62,22.59122,46.58785803598439,62.04236746701645,93.98820069285564,-31.945833225839195,37.23031418688083,108924.37071197192,108874.3675159366,40.51831438942463,23.656647573617075,76.7344675518897,-68.83183670241048,109043.1651919728,71973.6836179596,108935.18542857142,0.0138157421545689,108930.49115719472,108910.232,108889.97284280528,
2025-05-27 06:32:00,108922.62,108944.09,108922.62,108928.73,6.77339,49.08578202922489,57.295899024931714,86.64974035927087,-29.35384133433915,36.61498163341189,108925.46053397894,108878.54924547995,47.88694862875855,19.02248333379584,72.78700558389765,21.55872494547929,109017.45556125716,71973.6985136294,108929.6662857143,0.0127392124918938,108935.60947431438,108911.666,108887.72252568562,
2025-05-27 06:33:00,108928.73,109025.29,108928.73,108972.16,35.03002,63.60422544500145,56.38871264978661,80.59753481737401,-24.2088221675874,36.835996456588056,108937.1354004842,108885.75007275074,103.39529510133434,23.453792798586992,74.48507661361909,173.137165881614,108882.48,71973.77564008035,108931.85885714286,0.0118010006412469,108977.21164755068,108925.514,108873.81635244934,
2025-05-27 06:34:00,108972.17,109045.46,108972.16,109027.49,12.03851,74.65380649490601,59.44913685559004,76.36785522501722,-16.918718369427182,37.21310839061983,108959.72405036316,108896.65314407762,174.93009943779907,39.26470420966458,74.40042828407506,184.94459611374265,108885.3362,71973.80218512578,108943.4657142857,0.011072015698109,109039.0010497189,108951.536,108864.07095028112,
2025-05-27 06:35:00,109027.5,109027.5,108942.67,108945.81,16.42511,48.54544422889447,54.65363859111676,72.02501189823712,-17.371373307120365,36.9630649484772,108956.24553777237,108900.43444068704,152.6005359144765,39.35757469107924,75.14539769235554,66.81249404514325,108891.741152,71973.83832277385,108943.80085714284,0.0103462270356549,109035.66226795725,108959.362,108883.06173204276,
2025-05-27 06:36:00,108945.81,108963.65,108942.19,108953.59,10.23206,50.52320757553057,50.89427512360271,67.79886454331024,-16.904589419707534,36.72099300608328,108955.58165332924,108904.52332986495,135.86672119924333,39.34686525714318,71.31072642861528,20.717360637549906,108897.88990592,71973.8608395062,108945.4918095238,0.0096475322968267,109033.48936059963,108965.556,108897.6226394004,
2025-05-27 06:37:00,108953.6,108968.75,108953.6,108962.0,2.94138,52.872940377286646,48.03979633713607,63.84705090207541,-15.807254564939342,36.55176468248396,108957.18623999694,108908.94461218304,115.98329718320748,39.55915762810878,67.299960255143,28.54295972613444,108903.79270968318,71973.86731379158,108948.4602857143,0.0089932638186093,109030.2016485916,108972.21,108914.2183514084,
2025-05-27 06:38:00,108962.01,108979.16,108958.15,108958.15,2.29578,51.52859389715833,44.9487967598252,60.06740007362537,-15.118603313800172,36.512281684110114,108957.4271799977,108912.72964201513,118.14857375976862,37.29720260644394,63.99353452263346,27.937753416418584,108909.45940129586,71973.8723665162,108950.7582857143,0.0083723955267173,109028.4822868799,108969.408,108910.33371312013,
2025-05-27 06:39:00,108958.16,108958.16,108950.51,108954.55,7.24024,50.09926516327706,41.727656956980354,56.399451450296375,-14.67179449331602,36.28671898205206,108956.70788499828,108915.94659262936,21.57086426950991,32.888766016153745,59.968996342445976,-19.118187282931405,108914.89942524402,71973.8882998187,108952.39419047616,0.0077777701730013,108965.60543213476,108954.82,108944.03456786524,
2025-05-27 06:40:00,108954.55,108969.28,108882.56,108900.15,11.88572,33.33301156644022,34.388841932450305,51.997329546727165,-17.60848761427686,34.58169833150346,108942.5684137487,108914.7314701194,91.84454018206452,33.96187251179274,61.87978231798564,-151.3317974735803,109045.46,71973.9144177338,108946.62876190477,0.0071134872416596,108991.61027009104,108945.688,108899.76572990896,
2025-05-27 06:41:00,108900.15,108919.67,108897.52,108909.09,7.19344,37.4604383043969,28.960324839921668,47.38992860536607,-18.4296037654444,32.99846487027976,108934.19881031151,108914.29751087943,106.08661537239097,35.51942061983592,59.04194072384339,-149.9572027089786,109042.202,71973.93022854943,108942.56657142856,0.0064332545595382,108989.83130768618,108936.788,108883.7446923138,
2025-05-27 06:42:00,108909.09,108909.1,108869.56,108899.29,22.99635,34.63940170047408,23.59541458408057,42.63102580110897,-19.0356112170284,30.96860479418899,108925.47160773363,108913.14308696565,105.84421537833988,38.6667965090059,57.64894495785516,-131.89182615043086,109039.00916,71973.98075985652,108937.31647619048,0.0057414363726988,108977.16810768915,108924.246,108871.32389231084,
2025-05-27 06:43:00,108899.29,109007.56,108899.28,109007.56,22.38359,67.29333256612122,27.76016678153246,39.65685399719367,-11.89668721566121,30.50873818488409,108945.99370580024,108920.40592642984,167.85144491825486,42.52883984955128,61.26544888943685,72.57350058802194,109032.2311936,71974.03008879146,108946.53695238096,0.005254596939794,109018.05372245912,108934.128,108850.20227754088,
2025-05-27 06:44:00,109005.18,109050.0,108950.39,108950.39,7.51393,51.11286757313102,26.146224294847343,36.954728056724406,-10.808503761877065,30.55861431940922,108947.09277935018,108922.71239362756,166.35712960117962,33.25316454494276,64.00434539733426,97.91129643673146,108869.56,71974.046622391,108947.08542857142,0.0048131622515635,109016.4745648006,108933.296,108850.1174351994,
2025-05-27 06:45:00,108950.4,108990.81,108950.39,108956.52,5.76049,52.5799499432571,25.072779619586072,34.578338369296745,-9.505558749710673,30.60492787289684,108949.44958451264,108925.31297873313,154.43858101280057,33.48750695792526,62.31974929752455,47.30998911742751,108873.1688,71974.05929982464,108948.03495238096,0.0044227060653465,109021.7892905064,108944.57,108867.3507094936,
2025-05-27 06:46:00,108956.52,108956.53,108909.09,108937.52,9.25608,47.30037574440788,22.430362513652653,32.14874319816793,-9.718380684515274,29.797145810774857,108946.46718838449,108926.25198036904,139.51622303266777,33.421885661044314,61.25691006198724,-23.044091539202352,108876.705424,71974.07965971575,108946.12828571428,0.0040404613828606,109020.01411151634,108950.256,108880.49788848367,
2025-05-27 06:47:00,108937.53,108937.55,108886.38,108893.27,19.11803,36.93550872116248,16.574561504588928,29.03390685945213,-12.459345354863204,28.612351366453087,108933.16789128837,108923.71490495604,146.70095419351128,36.154986900575615,60.53641648613088,-74.2807415108605,108880.17131552,71974.12166177073,108938.23790476187,0.0035928937497608,109022.40247709677,108949.052,108875.70152290324,
2025-05-27 06:48:00,108893.27,108920.0,108888.0,108909.1,7.1616,42.35786543730612,13.06059135212854,25.83924375798741,-12.778652405858876,27.512185096725723,108927.15091846629,108922.59068149788,97.3154463849496,36.2410323771614,58.49810102283582,-60.781633853519736,108883.5678892096,71974.13740243138,108933.2095238095,0.0031421805332313,108978.01772319248,108929.36000000002,108880.70227680754,
2025-05-27 06:49:00,108909.09,108951.48,108907.52,108950.85,2.92808,54.688120840654285,13.489126516418764,23.36922030967369,-9.880093793254922,26.96049453729605,108933.0756888497,108924.76447522882,97.63580347958488,36.00041427207578,57.45966523548982,6.725945434909373,108886.38,71974.14384540284,108934.87533333332,0.0027774659910146,108978.2699017398,108929.452,108880.6340982602,
2025-05-27 06:50:00,108950.85,108973.01,108920.52,108920.53,14.08803,46.09518543486453,11.252461741838488,20.94586859610665,-9.693406854268158,26.75115718207216,108929.93926663727,108924.43874636506,81.32608639934915,34.585462857997975,57.10468914723988,2.447182154554606,108888.0,71974.17481937048,108932.45047619048,0.0024262339700459,108962.91704319968,108922.254,108881.59095680033,
2025-05-27 06:51:00,108920.53,108940.0,108913.04,108923.2,7.82299,46.97560080000724,9.584847325953888,18.67366434207609,-9.088817016122206,26.38490648001041,108928.25444997796,108924.34345818314,75.76142623397755,33.76093110216278,54.95149706529463,-46.647752220743946,108891.24,71974.19202023064,108930.6964761905,0.0020991771520998,108957.27071311696,108919.38999999998,108881.509286883,
2025-05-27 06:52:00,108923.21,108928.0,108913.04,108913.05,1.52715,43.71828964253985,7.359396175859729,16.410810708832823,-9.051414532973094,26.04481654238165,108924.45333748349,108923.4747306306,58.60722284024814,32.4049720122116,52.09496156063119,-59.36830250947917,108894.4152,71974.1953771393,108927.95866666664,0.0017800687717325,108952.64961142011,108923.346,108894.04238857988,
2025-05-27 06:53:00,108913.04,108913.05,108888.89,108903.79,19.32317,40.63368634825176,4.793251871073153,14.08729894128089,-9.294047070207736,25.14069967659548,108919.2875031126,108921.96052058208,63.175348428310826,21.938979946056246,50.0996071634435,-99.39611101677912,109050.0,71974.23784171425,108924.41571428571,0.0014599168693434,108953.87167421416,108922.284,108890.69632578586,
2025-05-27 06:54:00,108903.79,108932.25,108889.96,108907.11,18.51751,42.38271642304488,2.992959303286625,11.868431013682038,-8.875471710395413,24.64021563743181,108916.24312733446,108920.818172845,29.87027165843756,20.792910248755778,49.54177808033994,-51.78664074762336,109046.7778,71974.27853933856,108921.79885714284,0.0011559256791893,108928.4711358292,108913.536,108898.60086417076,
2025-05-27 06:55:00,108907.11,108948.47,108907.11,108908.8,3.83581,43.40129273925414,1.683180689724395,9.83138094889051,-8.148200259166115,24.4531911402814,108914.38234550084,108919.8936980108,26.821957141975872,16.98922262741242,48.9573653603157,20.645049627915096,109043.620044,71974.28697002334,108919.34104761903,0.0008765959496429,108924.60097857098,108911.19,108897.779021429,
2025-05-27 06:56:00,108908.8,108908.82,108904.76,108904.76,2.87938,41.30652736485342,0.3155401156836888,7.928212782249147,-7.612672666565458,24.215416133282265,108911.97675912562,108918.7295673946,13.135114803095348,15.637966794678404,45.75041069172259,-73.40693029680037,109040.52544312,71974.29329788635,108916.34733333334,0.0006168333166729,108914.06955740156,108907.502,108900.93444259846,
2025-05-27 06:57:00,108904.77,108910.06,108889.42,108910.05,4.31364,45.44396157140833,-0.3375747513346141,6.275055275532394,-6.612630026867008,23.56925918086137,108911.49506934422,108918.06190836424,9.43661172693828,14.052358636740497,43.95680992802808,-87.30990969795126,109037.4927342576,71974.30277910149,108914.00685714284,0.0003896210584345,108911.62030586349,108906.902,108902.18369413652,
2025-05-27 06:58:00,108910.05,108910.06,108851.06,108909.1,29.80042,44.76394603080529,-0.9212109035433969,4.835802039717237,-5.757012943260634,22.007412328396327,108910.89630200816,108917.37253079776,7.448050006234553,14.052358636740497,45.0313235045975,-129.653721063743,109034.52067957244,71974.36827746309,108912.4683809524,0.0001915128412579,108911.68802500312,108907.964,108904.23997499688,
2025-05-27 06:59:00,108909.1,108909.1,108873.31,108892.16,16.78542,33.90708733161169,-2.719316596543649,3.3247783124650594,-6.044094909008709,20.55712596539308,108906.21222650612,108915.4331053518,26.633636042912254,8.716304384449222,44.3712289685554,-107.23360876524148,109027.18225238955,71974.40515312516,108909.06447619048,-9.335053703505814e-06,108918.29081802146,108904.974,108891.65718197856,
2025-05-27 07:00:00,108892.15,108909.1,108892.15,108895.25,5.70343,37.23898824618724,-3.850603773709736,1.8897018952301008,-5.740305668939836,19.210431485461488,108903.4716698796,108913.88055878627,29.113265856634825,8.748791783354523,42.41256975651656,-46.04908158695597,109020.13736229396,71974.41768394533,108906.68552380952,-0.0001978299720228,108916.82063292831,108902.264,108887.70736707168,
2025-05-27 07:01:00,108895.26,108900.34,108863.63,108881.99,27.94977,29.564155008254502,-5.750836134480778,0.3615942892879251,-6.112430423768704,18.428068983671125,108898.10125240967,108911.42743887963,42.557441003853455,9.77300845798294,42.00524334533623,-140.05592059263662,109013.3742678022,71974.4790692968,108902.94114285716,-0.0003933408658829,108918.98872050192,108897.71,108876.43127949808,
2025-05-27 07:02:00,108881.98,108954.55,108881.98,108918.04,10.9527,57.8828424083951,-4.298302102208254,-0.5703849890113106,-3.727917113196943,17.81332296693849,108903.08593930726,108911.93609742736,51.044928061572136,10.468187038699378,44.18844024924128,101.1755801027612,109006.88169709012,71974.50314786687,108904.11085714288,-0.000519743222642,108924.8304640308,108899.308,108873.78553596922,
2025-05-27 07:03:00,108918.04,108944.45,108918.03,108944.45,1.2763,68.88155129622913,-1.0045127367193345,-0.6572105385529154,-0.347302198166419,17.24248737997247,108913.42695448046,108914.43716685603,89.55423139571212,16.765913498758263,42.91926594572392,150.804171409628,109000.64882920652,71974.50595570655,108908.71676190478,-0.0005460462656568,108951.15511569784,108906.378,108861.60088430214,
2025-05-27 07:04:00,108944.44,108944.45,108863.63,108887.69,15.92013,41.16016318795195,-2.9403243422566447,-1.1138332992936617,-1.8264910429629837,16.585864136170095,108906.99271586034,108912.3796924825,92.07529532327317,17.86260743367365,45.62646123531453,-23.422888526022454,108994.66527603826,71974.54092593098,108905.81561904764,-0.0006048698751281,108951.52164766163,108905.484,108859.44635233836,
2025-05-27 07:05:00,108887.69,108895.85,108870.9,108895.84,17.73731,44.97576079898351,-3.7733354367228458,-1.6457337267794985,-2.127601709943347,15.976142552639317,108904.20453689524,108911.1074084454,91.87005802147904,18.043958111366152,44.14957114707861,-71.17131634615535,108988.92106499671,71974.57989630489,108904.31390476192,-0.0006671577941765,108951.53702901074,108905.602,108859.66697098926,
2025-05-27 07:06:00,108895.85,109031.7,108895.84,109031.69,7.48146,76.04624408485861,6.45405855406716,-0.0257752706101668,6.479833824677327,16.732266058955258,108936.07590267142,108920.38299241112,207.8166331195971,44.27226928569633,50.70031606514447,207.53426720893387,108851.06,71974.59639416268,108921.18609523812,-0.0004841903366948,109039.4503165598,108935.542,108831.6336834402,
2025-05-27 07:07:00,109031.69,109086.96,109001.06,109062.12,9.83461,79.20285615868485,16.820887936555664,3.3435573708229995,13.477330565732665,18.079885173417583,108967.58692700356,108931.28583914875,283.1821102425747,63.64226078449431,53.21457920334906,194.11032279283415,108854.6728,71974.61809889198,108940.9857142857,-8.926740392372477e-05,109105.94905512128,108964.35799999998,108822.76694487868,
2025-05-27 07:08:00,109062.11,109062.12,108957.01,108965.19,4.12218,52.67144569036094,17.019048986243433,6.078655693907087,10.940393292336346,18.40582304882608,108966.98769525268,108933.89385152192,280.44745876808884,63.88733796478731,56.92139497453845,78.06873551993317,108863.964288,71974.62717265195,108946.35342857144,0.0002570452029618,109108.72972938404,108968.506,108828.28227061596,
2025-05-27 07:09:00,108965.18,108991.15,108956.53,108991.14,2.55953,57.26991839788133,19.050439563783584,8.673012467882387,10.377427095901195,18.69866849442054,108973.02577143953,108938.29740140488,229.21821535314663,63.75965217594319,55.32843819064251,43.27908368323951,108872.88411648,71974.63281065038,108954.628,0.0006019389216239,109103.80510767656,108989.196,108874.58689232342,
2025-05-27 07:10:00,108991.15,109041.01,108991.14,109012.13,7.04902,60.95240354060549,22.099301816124356,11.35827033753078,10.741031478593571,19.586879417063187,108982.80182857964,108943.97683206604,132.9663085518987,63.862631893053305,54.93854974845342,73.6810293174785,108881.4471518208,71974.64834665762,108964.91704761903,0.0009675205971451,109078.93715427596,109012.454,108945.97084572403,
2025-05-27 07:11:00,109012.12,109012.12,108973.84,108978.28,3.07724,52.240000910556034,21.535882762356778,13.39379282249598,8.142089939860798,20.037535367313318,108981.67137143471,108946.61553729174,135.67402360736742,57.94109213588696,53.74936762356447,27.58572305532143,108889.66766574795,71974.6551226776,108969.6701904762,0.0012686604360747,109069.60901180368,109001.772,108933.93498819631,
2025-05-27 07:12:00,108978.28,108984.74,108978.28,108984.73,1.72551,53.75156454417776,21.36356432692264,14.987747123381313,6.375817203541329,20.45600160683129,108982.43602857603,108949.54741903854,62.04595594928833,55.242934642578206,50.371555650453175,12.258337361023308,108897.55935911804,71974.6589228768,108974.63352380952,0.0015227732525647,109017.31697797464,108986.294,108955.27102202536,
2025-05-27 07:13:00,108984.73,108984.74,108974.72,108974.72,0.65465,50.75973348133754,20.186579064669782,16.027513511639008,4.1590655530307785,20.759668719843344,108980.50702143204,108951.4837714202,52.86801476959954,54.18225316407116,47.489301675421096,-17.839740119063272,108905.13538475332,71974.66036426352,108977.5419047619,0.00171353611404,109014.6340073848,108988.2,108961.7659926152,
2025-05-27 07:14:00,108974.72,108974.72,108943.65,108943.66,2.37696,42.04575085549666,16.55667233139684,16.133345275590575,0.4233270558062649,20.315569915419207,108971.29526607404,108950.88194284942,87.59440809540683,46.05794612539523,46.31649441289152,-136.67185815255928,108912.4083693632,71974.66559338114,108975.52266666666,0.0017946221294287,109022.5012040477,108978.704,108934.9067959523,
2025-05-27 07:15:00,108943.66,108943.66,108940.0,108940.01,3.73588,41.05194007845152,13.232880191862932,15.553252258845047,-2.320372066982115,19.81968288901161,108963.47394955554,108950.04563955333,74.56354354135692,38.099667863465314,43.26960195482808,-137.9346249675161,108919.39043458868,71974.67381119721,108972.55571428571,0.0017887017000398,109001.56177177066,108964.27999999998,108926.9982282293,
2025-05-27 07:16:00,108940.01,108940.01,108914.72,108922.36,1.95606,36.10053639282484,9.069990279793274,14.256599863034692,-5.1866095832414185,18.786309619309566,108953.19546216664,108947.91597497227,92.49069579874048,39.929102518487525,41.98534467233991,-144.43193207284048,109086.96,71974.67811188691,108966.68285714283,0.0016896116253819,108999.34134789936,108953.096,108906.85065210062,
2025-05-27 07:17:00,108922.36,108933.25,108922.35,108933.25,1.77902,41.3390508971908,6.57382308052911,12.720044506533576,-6.146221426004468,17.82674872601481,108948.20909662498,108946.78782305136,70.11775085693807,28.807326654769096,39.764962910029496,-96.23718485196956,109083.5152,71974.68202447976,108962.22085714283,0.0015485925777854,108977.85887542849,108942.8,108907.74112457152,
2025-05-27 07:18:00,108933.24,108982.27,108933.24,108960.85,4.97049,53.04604858875428,6.7449305673653726,11.525021718699938,-4.780091151334565,17.863685523999127,108951.36932246872,108947.86952897048,50.74947575305123,28.829247149642097,40.42675127359873,-13.387637105689496,109080.139296,71974.69296422123,108961.54552380952,0.0014320059908329,108965.40073787652,108940.026,108914.65126212349,
2025-05-27 07:19:00,108960.86,108960.86,108930.32,108960.0,3.58408,52.657675418424496,6.734317566253594,10.566880888210669,-3.8325633219570743,17.82420180547464,108953.52699185154,108948.8026421266,60.32451582266367,27.22257539622881,39.72055475405551,-22.449202087799637,109076.83091008,71974.70085237462,108960.0600952381,0.0013324753116688,108973.45625791133,108943.294,108913.13174208866,
2025-05-27 07:20:00,108959.99,108965.39,108959.99,108965.39,1.86015,55.15601498381232,7.079229687151383,9.869350647998813,-2.79012096084743,17.872430307930024,108956.49274388868,108950.07859273226,68.95382647315273,20.699051134103996,37.26908655733684,43.20504670158888,109073.5886918784,71974.70494694902,108958.6822857143,0.0012557080662311,108982.84691323656,108948.37,108913.89308676342,
2025-05-27 07:21:00,108965.38,108989.44,108965.38,108989.43,2.01399,65.03234050645523,9.186505796824347,9.73278167776392,-0.5462758809395716,18.35927530718291,108964.7270579165,108953.10562406055,71.45456633003778,22.254945045260897,36.32558037466976,123.1711390103394,109070.41131804085,71974.7093830371,108961.14123809524,0.0012381356433128,108997.51128316503,108961.784,108926.056716835,
2025-05-27 07:22:00,108989.44,109136.16,108989.44,109135.2,14.66264,86.56397381588182,22.36119214148493,12.258463770508124,10.102728370976813,20.60183735578664,109007.34529343738,108967.1128837482,269.5044807230297,60.59638293314353,44.21161034790839,265.6401791392372,108914.72,71974.74180666122,108983.72847619047,0.0015198921454267,109136.92624036151,109002.174,108867.42175963848,
2025-05-27 07:23:00,109135.21,109135.21,109055.37,109055.38,10.98889,61.62853275313536,26.06100403952587,15.018971824311674,11.042032215214196,22.68421640091867,109019.35397007804,108973.90266192144,265.5332996555662,66.04960612339235,46.75649532305858,145.43635499710524,108919.1488,71974.76605425721,108994.05390476192,0.0018439840826194,109153.84664982778,109021.08,108888.31335017222,
2025-05-27 07:24:00,109055.38,109055.38,109047.74,109047.75,0.73767,59.65730168092016,28.05406459736696,17.625990378922733,10.428074218444229,24.40734825797523,109026.45297755853,108979.58322638902,236.4689519284584,67.769072569074,43.96245994284006,71.87345662076079,108923.489024,71974.76768163095,109002.7501904762,0.0021652213819862,109156.86447596423,109038.63,108920.39552403578,
2025-05-27 07:25:00,109047.75,109123.84,109047.74,109067.2,4.48684,63.2527787704196,30.847441791163877,20.27028066137096,10.577161129792913,26.61444547171136,109036.6397331689,108986.32297820524,186.361637367605,69.06697353719132,46.25799851835086,80.600191339965,108927.74244352,71974.77758523851,109013.70057142858,0.0025013729523952,109152.1728186838,109058.992,108965.8111813162,
2025-05-27 07:26:00,109067.21,109070.98,109052.48,109052.54,2.86657,58.534344062160194,31.514988688955786,22.51922226688793,8.995766422067856,28.66389288446634,109040.61479987668,108991.4165952664,129.7321949650941,64.12802741627964,44.27528433846866,43.95801038777514,108931.9107946496,71974.78390999079,109021.84942857144,0.0028018932646087,109136.48009748256,109071.61400000002,109006.74790251748,
2025-05-27 07:27:00,109052.55,109052.55,109048.94,109048.95,3.8224,57.27873771216221,31.392468581077992,24.29387152972594,7.098597051352051,30.461667664326864,109042.6985999075,108995.84224178435,27.838290362240517,57.49335952295573,41.370621171435225,24.04334080901535,108935.9957787566,71974.79234285053,109028.8738095238,0.0030537127573392,109068.28314518114,109054.36400000002,109040.4448548189,
2025-05-27 07:28:00,109048.94,109048.95,109037.4,109037.4,5.33163,52.89796711671639,30.01736059250834,25.438569342282424,4.578791250225915,31.77672924642045,109041.37394993062,108999.03899241636,38.54419647960458,52.388973451146526,39.2405768020472,-5.199531145862271,108939.99906318146,71974.8041016556,109033.65123809523,0.003235409731624,109070.0400982398,109050.768,109031.4959017602,
